Code_commune_INSEE;Nom_commune;Code_postal;Ligne_5;Libellé_d_acheminement;coordonnees_gps
54098;BREMONCOURT;54290;;BREMONCOURT;48.4918994073,6.35995262318
50535;LE PARC;50870;BRAFFAIS;LE PARC;48.7713169182,-1.29851023982
54099;VAL DE BRIEY;54150;BRIEY;VAL DE BRIEY;49.2557914726,5.97046491466
50536;ST PIERRE D ARTHEGLISE;50270;;ST PIERRE D ARTHEGLISE;49.4173651602,-1.68504770752
54104;BUISSONCOURT;54110;;BUISSONCOURT;48.6826232641,6.34150058691
50539;ST PIERRE EGLISE;50330;;ST PIERRE EGLISE;49.669715545,-1.39807682939
50541;ST PLANCHERS;50400;;ST PLANCHERS;48.8308849826,-1.50561914851
50550;ST SAUVEUR VILLAGES;50200;ANCTEVILLE;ST SAUVEUR VILLAGES;49.1238164508,-1.40639536649
50552;ST SEBASTIEN DE RAIDS;50190;;ST SEBASTIEN DE RAIDS;49.1953005849,-1.37598924689
50562;ST VAAST LA HOUGUE;50550;ILE TATIHOU;ST VAAST LA HOUGUE;49.5993508281,-1.27306891683
50564;TERRE ET MARAIS;50500;ST GEORGES DE BOHON;TERRE ET MARAIS;49.2439040053,-1.32743807676
50565;SARTILLY BAIE BOCAGE;50530;SARTILLY;SARTILLY BAIE BOCAGE;48.7540217735,-1.46351733597
50577;SORTOSVILLE EN BEAUMONT;50270;;SORTOSVILLE EN BEAUMONT;49.4245013285,-1.7097121823
50585;SURTAINVILLE;50270;;SURTAINVILLE;49.4529583495,-1.79283782284
50588;TAMERVILLE;50700;;TAMERVILLE;49.5419972354,-1.46098146273
50589;TANIS;50170;;TANIS;48.5847136068,-1.44326167489
50591;LE TEILLEUL;50640;FERRIERES;LE TEILLEUL;48.5412543067,-0.878410989848
50601;TORIGNY LES VILLES;50160;BRECTOUVILLE;TORIGNY LES VILLES;49.0319879145,-0.982814708617
50601;TORIGNY LES VILLES;50160;GIEVILLE;TORIGNY LES VILLES;49.0319879145,-0.982814708617
50624;LA VENDELEE;50200;;LA VENDELEE;49.0833532845,-1.45799644929
50637;VILLEBAUDON;50410;;VILLEBAUDON;48.9649649634,-1.17120753687
50639;VILLEDIEU LES POELES ROUFFIGNY;50800;ROUFFIGNY;VILLEDIEU LES POELES ROUFFIGNY;48.8344159273,-1.22248057231
51012;ANTHENAY;51700;;ANTHENAY;49.1391972334,3.73533803847
51015;ARGERS;51800;;ARGERS;49.0667880865,4.85773458093
51016;ARRIGNY;51290;;ARRIGNY;48.6073640595,4.69474482412
51041;BAUDEMENT;51260;;BAUDEMENT;48.5786840356,3.76817010802
51043;BAZANCOURT;51110;;BAZANCOURT;49.3701419632,4.17377871921
51046;BEINE NAUROY;51490;;BEINE NAUROY;49.2458158743,4.23851235844
51049;BERGERES LES VERTUS;51130;;BERGERES LES VERTUS;48.8730736689,4.00812828777
51052;BERRU;51420;;BERRU;49.2727412592,4.16300404161
51055;BETHENY;51450;;BETHENY;49.2956894813,4.06006294917
51056;BETHON;51260;;BETHON;48.6143489927,3.61217905941
51069;BLIGNY;51170;;BLIGNY;49.1943978535,3.85996649455
51071;BOUCHY ST GENEST;51310;;BOUCHY ST GENEST;48.6567156677,3.48974064428
51074;BOULT SUR SUIPPE;51110;;BOULT SUR SUIPPE;49.3817578149,4.14116508461
51086;BREUIL SUR VESLE;51140;;BREUIL SUR VESLE;49.3020182621,3.76628666849
51091;BROUSSY LE PETIT;51230;;BROUSSY LE PETIT;48.7858869706,3.83244940433
51100;LA CAURE;51270;;LA CAURE;48.9088413041,3.77651890135
51101;CAUREL;51110;;CAUREL;49.3039168337,4.14507952597
51103;LA CELLE SOUS CHANTEMERLE;51260;;LA CELLE SOUS CHANTEMERLE;48.6055592946,3.68625302626
51107;CHAINTRIX BIERGES;51130;;CHAINTRIX BIERGES;48.8951439141,4.10313633097
51113;CHAMPAUBERT;51270;;CHAMPAUBERT;48.8878457413,3.76608740283
51116;CHAMPGUYON;51310;;CHAMPGUYON;48.7716937806,3.56404200625
51126;LA CHAPELLE FELCOURT;51800;;LA CHAPELLE FELCOURT;49.0405394481,4.75534021192
51128;LA CHAPELLE SOUS ORBAIS;51270;;LA CHAPELLE SOUS ORBAIS;48.9151526355,3.71933082114
51129;CHARLEVILLE;51120;;CHARLEVILLE;48.8012203524,3.65820336577
51140;CHAUMUZY;51170;;CHAUMUZY;49.1596131119,3.86801749375
51141;LA CHAUSSEE SUR MARNE;51240;;LA CHAUSSEE SUR MARNE;48.8433156105,4.54286173009
51157;COIZARD JOCHES;51270;;COIZARD JOCHES;48.828738197,3.86398431629
51165;CONNANTRE;51230;;CONNANTRE;48.7383348646,3.91196281487
54106;BURES;54370;;BURES;48.6982412473,6.57054339464
51169;CORBEIL;51320;;CORBEIL;48.573704122,4.43585861027
54107;BURIVILLE;54450;;BURIVILLE;48.5370380722,6.68839442053
51172;CORMONTREUIL;51350;;CORMONTREUIL;49.2171216768,4.05352954118
54109;CEINTREY;54134;;CEINTREY;48.5333833934,6.17792744649
51184;COURDEMANGES;51300;;COURDEMANGES;48.6799310548,4.50944976193
54117;CHAOUILLEY;54330;;CHAOUILLEY;48.4409660806,6.0668878378
51185;COURGIVAUX;51310;;COURGIVAUX;48.7130437686,3.49067370796
54122;CHAUDENEY SUR MOSELLE;54200;;CHAUDENEY SUR MOSELLE;48.6549674771,5.92432019683
51190;COURTAGNON;51480;;COURTAGNON;49.1443836828,3.94593690729
54126;CHENICOURT;54610;;CHENICOURT;48.8581632637,6.28336506418
51193;COURTISOLS;51460;;COURTISOLS;48.9772975479,4.51921227291
54134;COLMEY;54260;FLABEUVILLE;COLMEY;49.4630021306,5.55236900348
51196;CRAMANT;51530;;CRAMANT;48.9875700234,4.00091885006
54143;CREPEY;54170;;CREPEY;48.528093841,5.96194835495
51201;CUISLES;51700;;CUISLES;49.1303077225,3.77691947684
54155;DEUXVILLE;54370;;DEUXVILLE;48.6184739539,6.45812112896
51203;CUPERLY;51400;;CUPERLY;49.0645166138,4.44810543218
54158;DOLCOURT;54170;;DOLCOURT;48.4903130398,5.97835316985
51208;DAMPIERRE SUR MOIVRE;51240;;DAMPIERRE SUR MOIVRE;48.8796364329,4.57485707749
54166;DOMMARTIN LA CHAUSSEE;54470;;DOMMARTIN LA CHAUSSEE;49.0108189344,5.86625964379
51212;DOMMARTIN LETTREE;51320;;DOMMARTIN LETTREE;48.771366093,4.28578540294
54175;EINVAUX;54360;;EINVAUX;48.4930960422,6.39330940695
51213;DOMMARTIN SOUS HANS;51800;;DOMMARTIN SOUS HANS;49.12412458,4.7940542532
54185;ETREVAL;54330;;ETREVAL;48.4565833814,6.05321514252
51225;ECUEIL;51500;;ECUEIL;49.1815231826,3.95026646636
54187;EUVEZIN;54470;;EUVEZIN;48.9198099623,5.8592491591
51231;L EPINE;51460;;L EPINE;48.9939672818,4.44934691033
54192;FERRIERES;54210;;FERRIERES;48.5531631357,6.2948206682
51237;ESTERNAY;51310;;ESTERNAY;48.7264632721,3.57621013369
54194;FILLIERES;54560;;FILLIERES;49.4117617368,5.84226468429
51244;FAUX VESIGNEUL;51320;FONTAINE SUR COOLE;FAUX VESIGNEUL;48.7824659739,4.37941197112
54199;FLIN;54122;;FLIN;48.5030439882,6.65785821113
51246;FAVRESSE;51300;;FAVRESSE;48.719129687,4.71728407757
54205;FOUG;54570;;FOUG;48.6734425678,5.78090769084
51247;FEREBRIANGES;51270;;FEREBRIANGES;48.8711384032,3.8404842316
54206;FRAIMBOIS;54300;;FRAIMBOIS;48.525553895,6.54242224099
51259;FRANCHEVILLE;51240;;FRANCHEVILLE;48.8786491229,4.54064901103
54208;FRANCHEVILLE;54200;;FRANCHEVILLE;48.7410673805,5.92647201254
51273;GIVRY LES LOISY;51130;;GIVRY LES LOISY;48.8924489876,3.91584386017
54214;FROLOIS;54160;;FROLOIS;48.5721064112,6.12655884356
51281;GRAUVES;51190;;GRAUVES;48.9686001163,3.95992650372
54225;GEZONCOURT;54380;;GEZONCOURT;48.8427635602,5.98578970414
51286;HAUTEVILLE;51290;;HAUTEVILLE;48.6354922599,4.77235476532
54226;GIBEAUMEIX;54112;;GIBEAUMEIX;48.5907333488,5.74299833726
51287;HAUTVILLERS;51160;;HAUTVILLERS;49.085558433,3.94419700261
54237;GRIMONVILLER;54115;;GRIMONVILLER;48.380828765,6.00797124692
51288;HEILTZ LE HUTIER;51300;;HEILTZ LE HUTIER;48.6895232624,4.773330849
54240;GROSROUVRES;54470;;GROSROUVRES;48.8291215221,5.84616523476
51292;HERPONT;51460;;HERPONT;48.9901236506,4.71862295964
54249;HANNONVILLE SUZEMONT;54800;;HANNONVILLE SUZEMONT;49.098891613,5.83676444356
51293;HEUTREGIVILLE;51110;;HEUTREGIVILLE;49.3281543526,4.26735597834
54250;HARAUCOURT;54110;;HARAUCOURT;48.6614357963,6.36110636976
51296;HUMBAUVILLE;51320;;HUMBAUVILLE;48.6578881242,4.39725171693
54252;HAROUE;54740;;HAROUE;48.4739852791,6.18771142507
51301;ISSE;51150;;ISSE;49.0697584759,4.21594077406
54256;HAUSSONVILLE;54290;;HAUSSONVILLE;48.528593243,6.32257433396
51302;LES ISTRES ET BURY;51190;;LES ISTRES ET BURY;48.9874290084,4.08707328889
54260;HERIMENIL;54300;;HERIMENIL;48.5507958672,6.50819869804
51304;JANVILLIERS;51210;;JANVILLIERS;48.8954151697,3.65818118533
54262;HOEVILLE;54370;;HOEVILLE;48.7165627893,6.43301011258
51305;JANVRY;51390;;JANVRY;49.2443068265,3.87748501301
54263;HOMECOURT;54310;;HOMECOURT;49.222479805,5.99270563767
51307;JONCHERY SUR SUIPPE;51600;;JONCHERY SUR SUIPPE;49.1397315843,4.47372094597
54269;HUDIVILLER;54110;;HUDIVILLER;48.6000312474,6.39073674521
51308;JONCHERY SUR VESLE;51140;;JONCHERY SUR VESLE;49.2860158121,3.81843506219
54271;IGNEY;54450;;IGNEY;48.6323470746,6.81983012116
51318;LAVANNES;51110;;LAVANNES;49.3106590076,4.18731846893
54273;JARNY;54800;;JARNY;49.1495784035,5.88121522823
51321;LHERY;51170;;LHERY;49.2084675481,3.76792527831
54275;JAULNY;54470;;JAULNY;48.9667717545,5.89278620377
51322;LIGNON;51290;;LIGNON;48.5893337928,4.53111130718
54284;JOUDREVILLE;54490;;JOUDREVILLE;49.288175052,5.77928680152
51323;LINTHELLES;51230;;LINTHELLES;48.7138896496,3.81792576197
54285;JUVRECOURT;54370;;JUVRECOURT;48.7407750765,6.56048529163
51324;LINTHES;51230;;LINTHES;48.7336444727,3.8560516976
54286;LABRY;54800;;LABRY;49.1827676063,5.87341636269
51326;LIVRY LOUVERCY;51400;;LIVRY LOUVERCY;49.1058291749,4.31269707688
54294;LANDREMONT;54380;;LANDREMONT;48.8549774896,6.15220892149
51329;LOIVRE;51220;;LOIVRE;49.3456807799,3.9750851292
54296;LANEUVELOTTE;54280;;LANEUVELOTTE;48.7248084973,6.30007004295
51341;MALMY;51800;;MALMY;49.1805031948,4.81024077767
54300;LANEUVEVILLE DEVANT NANCY;54410;;LANEUVEVILLE DEVANT NANCY;48.6462056113,6.24120543129
51346;MAREUIL LE PORT;51700;PORT A BINSON;MAREUIL LE PORT;49.0737672387,3.74425898431
54300;LANEUVEVILLE DEVANT NANCY;54410;LA MADELEINE;LANEUVEVILLE DEVANT NANCY;48.6462056113,6.24120543129
51351;MARIGNY;51230;;MARIGNY;48.6620436629,3.84731315305
54303;LARONXE;54950;;LARONXE;48.5442014247,6.59779172365
51354;MARSON;51240;;MARSON;48.9268661226,4.54293784179
54317;LIRONVILLE;54470;;LIRONVILLE;48.867147586,5.91217253236
51357;MATOUGUES;51510;;MATOUGUES;48.9835136779,4.24385043922
54320;LOISY;54700;;LOISY;48.8672070236,6.09844235852
51360;LE MEIX ST EPOING;51120;;LE MEIX ST EPOING;48.69506554,3.65422262759
54322;LONGUYON;54260;NOERS;LONGUYON;49.4583667355,5.59176459376
51362;MERFY;51220;;MERFY;49.2888116759,3.95305290596
54325;LOROMONTZEY;54290;;LOROMONTZEY;48.4301459071,6.36977813562
51365;LES MESNEUX;51370;;LES MESNEUX;49.2208240652,3.96116226522
54327;LUCEY;54200;;LUCEY;48.7225913687,5.82885971661
51371;MOIVRE;51240;;MOIVRE;48.9411760455,4.67652027531
54332;MAIDIERES;54700;;MAIDIERES;48.8958716119,6.03587896317
51372;MONCETZ LONGEVAS;51470;;MONCETZ LONGEVAS;48.9179609776,4.44919991298
54334;MAIRY MAINVILLE;54150;;MAIRY MAINVILLE;49.3047502382,5.85538054793
51376;MONTGENOST;51260;;MONTGENOST;48.59915533,3.5935408562
54337;MALAVILLERS;54560;;MALAVILLERS;49.3574661069,5.86577468306
51391;MUIZON;51140;;MUIZON;49.2724383199,3.88749263388
54346;MANONCOURT EN WOEVRE;54385;;MANONCOURT EN WOEVRE;48.78198493,5.91915355955
51406;NORROIS;51300;;NORROIS;48.6718913156,4.62316728405
54353;MARS LA TOUR;54800;;MARS LA TOUR;49.0967846153,5.88467840528
51412;OGNES;51230;;OGNES;48.6955801098,3.90728218249
54360;MENIL LA TOUR;54200;;MENIL LA TOUR;48.7741697228,5.84763659664
51417;ORCONTE;51300;;ORCONTE;48.6675882836,4.73795505965
54108;BURTHECOURT AUX CHENES;54210;;BURTHECOURT AUX CHENES;48.5777526054,6.24827376448
54366;MESSEIN;54850;;MESSEIN;48.6104817604,6.14212766773
51418;ORMES;51370;;ORMES;49.237845443,3.95766278556
54113;CHAMPENOUX;54280;;CHAMPENOUX;48.7344291014,6.35304245931
54370;MINORVILLE;54385;;MINORVILLE;48.8097499629,5.8798507442
51423;PARGNY SUR SAULX;51340;;PARGNY SUR SAULX;48.7670730492,4.8547838716
54119;CHAREY;54470;;CHAREY;48.9959312747,5.86520504315
54379;MONT L ETROIT;54170;;MONT L ETROIT;48.4986857514,5.78282069784
51424;PASSAVANT EN ARGONNE;51800;;PASSAVANT EN ARGONNE;49.0220525824,5.00182082791
54128;CHOLOY MENILLOT;54200;;CHOLOY MENILLOT;48.6534236231,5.80737190718
54380;MONT LE VIGNOBLE;54113;;MONT LE VIGNOBLE;48.6194473403,5.85052856749
51436;POGNY;51240;;POGNY;48.867379244,4.49530006662
54128;CHOLOY MENILLOT;54200;MENILLOT;CHOLOY MENILLOT;48.6534236231,5.80737190718
54385;MORFONTAINE;54920;;MORFONTAINE;49.4434732186,5.81770469629
51438;POIX;51460;;POIX;48.9634947037,4.63289016459
54129;CIREY SUR VEZOUZE;54480;;CIREY SUR VEZOUZE;48.5858686466,6.9448900006
54392;MOUTROT;54113;;MOUTROT;48.6018097016,5.89684875772
51439;POMACLE;51110;;POMACLE;49.3365316045,4.14756415081
54132;CLEREY SUR BRENON;54330;;CLEREY SUR BRENON;48.5062432638,6.13755407578
54395;NANCY;54000;;NANCY;48.6901995499,6.17588254434
51441;PONTHION;51300;;PONTHION;48.7551656451,4.71748764846
54133;COINCOURT;54370;;COINCOURT;48.7020703567,6.61728962108
54397;NEUVES MAISONS;54230;;NEUVES MAISONS;48.6147598668,6.10912661259
51451;QUEUDES;51120;;QUEUDES;48.6591522739,3.75635488966
54139;COURBESSEAUX;54110;;COURBESSEAUX;48.6914376855,6.4022815813
54398;NEUVILLER LES BADONVILLER;54540;;NEUVILLER LES BADONVILLER;48.5208088136,6.87681873145
51465;ROMERY;51480;;ROMERY;49.0965097553,3.91290546283
54140;COURCELLES;54930;;COURCELLES;48.3691022452,6.03113443127
54400;NOMENY;54610;;NOMENY;48.8776522651,6.23309013731
51475;ST CHERON;51290;;ST CHERON;48.6302468013,4.54637424501
54146;CREZILLES;54113;;CREZILLES;48.5822792016,5.88930622746
54404;NOVIANT AUX PRES;54385;;NOVIANT AUX PRES;48.8457598946,5.88509402021
51476;ST ETIENNE AU TEMPLE;51460;;ST ETIENNE AU TEMPLE;49.0199669584,4.419049069
54148;CROISMARE;54300;;CROISMARE;48.6126708787,6.57201025704
54415;PAGNY SUR MOSELLE;54530;;PAGNY SUR MOSELLE;48.9884361128,6.01116368886
51480;STE GEMME;51700;;STE GEMME;49.1449983194,3.66273959081
54152;DAMELEVIERES;54360;;DAMELEVIERES;48.5664288239,6.39207304688
54416;PANNES;54470;;PANNES;48.9298072595,5.79605273034
51489;ST JEAN DEVANT POSSESSE;51330;;ST JEAN DEVANT POSSESSE;48.8700176429,4.78622248501
54153;DAMPVITOUX;54470;;DAMPVITOUX;49.0062419838,5.83175566603
54423;PEXONNE;54540;;PEXONNE;48.4679125322,6.88380524568
51501;STE MARIE A PY;51600;;STE MARIE A PY;49.2393806185,4.50756056596
54157;DIEULOUARD;54380;;DIEULOUARD;48.8340364411,6.05567802778
54424;PHLIN;54610;;PHLIN;48.9167225344,6.27672257026
51512;ST QUENTIN SUR COOLE;51240;;ST QUENTIN SUR COOLE;48.8504241158,4.32661804133
54161;DOMEVRE SUR VEZOUZE;54450;;DOMEVRE SUR VEZOUZE;48.5610695418,6.80087230375
54431;PONT A MOUSSON;54700;;PONT A MOUSSON;48.9219828048,6.05392690748
51522;SAPIGNICOURT;52100;;SAPIGNICOURT;48.6473946256,4.81229033603
54162;DOMGERMAIN;54119;;DOMGERMAIN;48.6414563077,5.82353906952
54437;PULLIGNY;54160;;PULLIGNY;48.549622462,6.15189007246
51523;SARCY;51170;;SARCY;49.202533594,3.83019199367
54163;DOMJEVIN;54450;;DOMJEVIN;48.5805107093,6.69825075007
54447;RECLONVILLE;54450;;RECLONVILLE;48.537477465,6.72946978651
51534;SERZY ET PRIN;51170;;SERZY ET PRIN;49.248503127,3.76445343326
54168;DOMMARTIN SOUS AMANCE;54770;;DOMMARTIN SOUS AMANCE;48.7347808105,6.25195648696
54453;REMBERCOURT SUR MAD;54470;;REMBERCOURT SUR MAD;48.9851155798,5.90361841528
51536;SILLERY;51500;;SILLERY;49.1921396501,4.13941524041
54169;DOMPRIX;54490;BERTRAMEIX;DOMPRIX;49.3288239969,5.76432925243
54463;ROSIERES EN HAYE;54385;;ROSIERES EN HAYE;48.7887620436,5.99419781093
51537;SIVRY ANTE;51800;;SIVRY ANTE;49.0014070263,4.89235907358
54171;DONCOURT LES CONFLANS;54800;;DONCOURT LES CONFLANS;49.1460686126,5.93149020305
54466;ROYAUMEIX;54200;;ROYAUMEIX;48.7851184202,5.8221072138
51543;SOMME BIONNE;51800;;SOMME BIONNE;49.0883022983,4.71735582412
54173;DROUVILLE;54370;;DROUVILLE;48.670392727,6.41174385859
54469;ST AIL;54580;HABONVILLE;ST AIL;49.1694540532,6.0019618843
51544;SOMMEPY TAHURE;51600;;SOMMEPY TAHURE;49.2432976782,4.59239324913
54174;ECROUVES;54200;GRAND MENIL;ECROUVES;48.6801928361,5.84268931795
54471;ST BOINGT;54290;;ST BOINGT;48.4186728188,6.42962191006
51545;SOMMESOUS;51320;;SOMMESOUS;48.7345322993,4.21304590146
54178;EPIEZ SUR CHIERS;54260;;EPIEZ SUR CHIERS;49.5006972676,5.50053332941
54480;ST MARTIN;54450;;ST MARTIN;48.571711252,6.74965214111
51547;SOMME TOURBE;51600;;SOMME TOURBE;49.0974715708,4.66026066798
54179;EPLY;54610;;EPLY;48.9252261568,6.18124047726
54481;ST MAURICE AUX FORGES;54540;;ST MAURICE AUX FORGES;48.5064468487,6.85090733519
51548;SOMME VESLE;51460;;SOMME VESLE;48.992390138,4.61434632836
54188;FAULX;54760;;FAULX;48.7924837201,6.19928293851
54482;ST MAX;54130;;ST MAX;48.7052276034,6.20645111198
51557;SOULANGES;51300;;SOULANGES;48.7883824232,4.55512796769
54189;FAVIERES;54115;;FAVIERES;48.4573518357,5.93381901381
54488;ST SAUVEUR;54480;;ST SAUVEUR;48.5230682031,7.00308119799
51566;THIBIE;51510;;THIBIE;48.9177321416,4.21025087752
54190;FECOCOURT;54115;;FECOCOURT;48.4030210268,6.00201019233
54491;SANCY;54560;;SANCY;49.3519271584,5.92745145012
51570;LE THOULT TROSNAY;51210;;LE THOULT TROSNAY;48.8625433145,3.68421131138
54195;FLAINVAL;54110;;FLAINVAL;48.6185325751,6.39765353038
54495;SAULXURES LES NANCY;54420;;SAULXURES LES NANCY;48.685833475,6.25394887342
51572;TILLOY ET BELLAY;51460;;TILLOY ET BELLAY;49.0293633724,4.63078861218
54201;FONTENOY LA JOUTE;54122;;FONTENOY LA JOUTE;48.4492444301,6.65552222431
54505;SEXEY AUX FORGES;54550;;SEXEY AUX FORGES;48.6346984648,6.02336738736
51573;TINQUEUX;51430;;TINQUEUX;49.2496666793,3.98795391117
54203;FORCELLES ST GORGON;54330;;FORCELLES ST GORGON;48.45687195,6.10382987514
54510;SORNEVILLE;54280;;SORNEVILLE;48.7411266505,6.41623319667
51581;TRESLON;51140;;TRESLON;49.2417966857,3.82706094707
54204;FORCELLES SOUS GUGNEY;54930;;FORCELLES SOUS GUGNEY;48.3923639107,6.08482336842
54511;SPONVILLE;54800;;SPONVILLE;49.0740783089,5.83194943929
51584;TROIS PUITS;51500;;TROIS PUITS;49.2056733316,4.03927957709
54209;FRANCONVILLE;54830;;FRANCONVILLE;48.5002554952,6.4513145872
54516;THEY SOUS VAUDEMONT;54930;;THEY SOUS VAUDEMONT;48.4044708625,6.05299530826
51591;VANDEUIL;51140;;VANDEUIL;49.2821394936,3.79415062209
54215;FROUARD;54390;;FROUARD;48.7504210433,6.12310457526
54519;THIAVILLE SUR MEURTHE;54120;;THIAVILLE SUR MEURTHE;48.4072052471,6.80501372608
51592;VANDIERES;51700;;VANDIERES;49.113805512,3.72500319376
54217;GELACOURT;54120;;GELACOURT;48.4762022357,6.73171604271
54524;THUMEREVILLE;54800;;THUMEREVILLE;49.2035423546,5.80624858651
51596;VAUCHAMPS;51210;;VAUCHAMPS;48.8809936566,3.62624789917
54218;GELAUCOURT;54115;;GELAUCOURT;48.4586790205,5.98828502243
54527;TONNOY;54210;;TONNOY;48.5545026464,6.25931804019
51609;VERNEUIL;51700;;VERNEUIL;49.1023191077,3.67124633089
54222;GERBEVILLER;54830;;GERBEVILLER;48.4934294526,6.51089844698
54531;TRAMONT ST ANDRE;54115;;TRAMONT ST ANDRE;48.4143611906,5.92748990163
54223;GERMINY;54170;;GERMINY;48.5465882829,6.00157138294
54535;TRONVILLE;54800;;TRONVILLE;49.0828019053,5.91902477431
54224;GERMONVILLE;54740;;GERMONVILLE;48.4096245856,6.21787659153
54538;URUFFE;54112;;URUFFE;48.5686957619,5.74648893211
54227;GIRAUMONT;54780;;GIRAUMONT;49.173261325,5.91605842347
54540;VAL ET CHATILLON;54480;;VAL ET CHATILLON;48.5544444959,7.00739045852
54233;GONDREXON;54450;;GONDREXON;48.6046029179,6.766784271
54542;VALLEROY;54910;;VALLEROY;49.2141375647,5.91990455999
54235;GOVILLER;54330;;GOVILLER;48.5051745323,6.01397377452
54547;VANDOEUVRE LES NANCY;54500;;VANDOEUVRE LES NANCY;48.6579999356,6.16531229307
54236;GRAND FAILLY;54260;;GRAND FAILLY;49.4211588157,5.52020012648
54549;VARANGEVILLE;54110;;VARANGEVILLE;48.6416869467,6.32137950944
54236;GRAND FAILLY;54260;PETIT XIVRY;GRAND FAILLY;49.4211588157,5.52020012648
54557;BOIS DE HAYE;54840;VELAINE EN HAYE;BOIS DE HAYE;48.6991910373,6.04715070856
54238;GRIPPORT;54290;;GRIPPORT;48.4156194741,6.24799886583
54559;VELLE SUR MOSELLE;54290;;VELLE SUR MOSELLE;48.5304708642,6.28555083892
54243;HABLAINVILLE;54120;;HABLAINVILLE;48.5156599634,6.7191166301
54568;VILLE AU MONTOIS;54620;;VILLE AU MONTOIS;49.417435049,5.80118957601
54247;HAMMEVILLE;54330;;HAMMEVILLE;48.498931189,6.07133226205
54571;VILLE EN VERMOIS;54210;;VILLE EN VERMOIS;48.6194878128,6.24428854524
54251;HARBOUEY;54450;;HARBOUEY;48.5706375328,6.89406102379
54573;VILLERS EN HAYE;54380;;VILLERS EN HAYE;48.8203320027,6.00699057007
54254;HAUCOURT MOULAINE;54860;;HAUCOURT MOULAINE;49.4965171841,5.80666548469
54577;VILLERS LES MOIVRONS;54760;;VILLERS LES MOIVRONS;48.8144465735,6.25119600136
54255;HAUDONVILLE;54830;;HAUDONVILLE;48.501240806,6.47889738033
54580;VILLERUPT;54190;;VILLERUPT;49.4647155933,5.92643741054
54265;HOUDEMONT;54180;;HOUDEMONT;48.641290785,6.1735112537
54583;VILLEY LE SEC;54840;;VILLEY LE SEC;48.6576126839,5.97596975592
54266;HOUDREVILLE;54330;;HOUDREVILLE;48.513558496,6.09894313371
54588;VITRIMONT;54300;;VITRIMONT;48.5905577157,6.44238362199
54270;HUSSIGNY GODBRANGE;54590;;HUSSIGNY GODBRANGE;49.4955216164,5.85614525592
54590;VIVIERS SUR CHIERS;54260;;VIVIERS SUR CHIERS;49.465789726,5.63118044912
54273;JARNY;54800;DROITAUMONT;JARNY;49.1495784035,5.88121522823
54590;VIVIERS SUR CHIERS;54260;BRAUMONT;VIVIERS SUR CHIERS;49.465789726,5.63118044912
54276;JEANDELAINCOURT;54114;;JEANDELAINCOURT;48.846525852,6.24307502417
54590;VIVIERS SUR CHIERS;54260;REVEMONT;VIVIERS SUR CHIERS;49.465789726,5.63118044912
54277;JEANDELIZE;54800;;JEANDELIZE;49.1734340947,5.79665152824
54287;LACHAPELLE;54120;;LACHAPELLE;48.4179142504,6.76909847865
54288;LAGNEY;54200;;LAGNEY;48.7452329012,5.82895253417
54289;LAITRE SOUS AMANCE;54770;;LAITRE SOUS AMANCE;48.7392097523,6.27378806825
54291;LALOEUF;54115;;LALOEUF;48.4682147408,6.00803494037
54298;LANEUVEVILLE DERRIERE FOUG;54570;;LANEUVEVILLE DERRIERE FOUG;48.7076170761,5.80562400536
54301;LANFROICOURT;54760;;LANFROICOURT;48.8062964781,6.31894910517
54302;LANTEFONTAINE;54150;IMMONVILLE;LANTEFONTAINE;49.2533813537,5.88651395465
54304;LAXOU;54520;LAXOU CHAMPLEBOEUF;LAXOU;48.6822062614,6.11358630152
54305;LAY ST CHRISTOPHE;54690;;LAY ST CHRISTOPHE;48.753844505,6.19506078007
54309;LEMAINVILLE;54740;;LEMAINVILLE;48.5057667643,6.18685411561
54313;LETRICOURT;54610;;LETRICOURT;48.8747932305,6.285203486
54314;LEXY;54720;;LEXY;49.5032742592,5.72907122522
54315;LEYR;54760;;LEYR;48.8023774234,6.26922360903
54322;LONGUYON;54260;VILLANCY;LONGUYON;49.4583667355,5.59176459376
54330;LUPCOURT;54210;;LUPCOURT;48.6024897309,6.22121574013
54335;MAIXE;54370;;MAIXE;48.6475415735,6.43790356383
54338;MALLELOY;54670;;MALLELOY;48.7916600767,6.16801224152
54340;MAMEY;54470;;MAMEY;48.8796302932,5.95590778718
54344;MANGONVILLE;54290;;MANGONVILLE;48.451085439,6.28899041903
54345;MANONCOURT EN VERMOIS;54210;;MANONCOURT EN VERMOIS;48.6014894202,6.27024108029
54351;MARBACHE;54820;;MARBACHE;48.790237292,6.09039426477
54354;MARTHEMONT;54330;;MARTHEMONT;48.5592614713,6.03669109733
54357;MAXEVILLE;54320;;MAXEVILLE;48.7091528465,6.14959862185
54364;MEREVILLE;54850;;MEREVILLE;48.5911694805,6.1377105599
54368;MIGNEVILLE;54540;;MIGNEVILLE;48.5341591798,6.78313669557
54376;MONTENOY;54760;;MONTENOY;48.7926139006,6.23631393016
54378;MONTIGNY SUR CHIERS;54870;FERMONT;MONTIGNY SUR CHIERS;49.4718809607,5.66811908272
